ESSENCE,DHP,GROUPE,DER,ScF1,ScF2,ScF3,ScF4,PATE,CARIE,NU,BM,AUTRE
MEU,42,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,44,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,46,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,48,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,50,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,52,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,54,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,56,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,58,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,60,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,62,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,64,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,66,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,68,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,70,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,72,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,74,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,76,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,78,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,80,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,82,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,84,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,86,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,88,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,90,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,92,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,94,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,96,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,98,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,100,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,102,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,104,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,106,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,108,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,110,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,112,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,114,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,116,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,118,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,120,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,122,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,124,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,126,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,128,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,130,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,132,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,134,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,136,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,138,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,140,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,142,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,144,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,146,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,148,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,150,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,152,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,154,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,156,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,158,SEPM  ,0,0,0,95,0,0,4,1,0,0
MEU,160,SEPM  ,0,0,0,95,0,0,4,1,0,0
NOC,10,Tous FD 10-22 ,0,0,0,0,0,60,1,39,0,0
NOC,12,Tous FD 10-22 ,0,0,0,0,0,78,1,21,0,0
NOC,14,Tous FD 10-22 ,0,0,0,0,0,80,1,15,4,0
NOC,16,Tous FD 10-22 ,0,0,0,0,0,80,1,12,7,0
NOC,18,Tous FD 10-22 ,0,0,0,0,0,80,1,10,9,0
NOC,20,Tous FD 10-22 ,0,0,0,0,0,80,1,9,10,0
NOC,22,Tous FD 10-22 ,0,0,0,0,0,80,1,9,10,0
NOC,24,AUF 24 +  ,0.369673,0.04070443,4.936518,32.87616,5.176368,29.60057,1,9,17,0
NOC,26,AUF 24 +  ,0.4783325,0.07069683,5.600336,32.87616,4.341733,28.63274,2,9,17,0
NOC,28,AUF 24 +  ,0.6112765,0.1194852,6.308047,32.87616,3.711318,28.37371,2,9,17,0
NOC,30,AUF 24 +  ,0.7687896,0.1957905,7.031725,28.12662,3.222135,31.65494,3,9,17,0
NOC,32,AUF 24 +  ,0.949098,0.3101482,7.742014,24.31018,2.83404,34.85452,3,9,17,0
NOC,34,AUF 24 +  ,1.146985,0.4734081,8.403649,21.16979,2.518266,37.2879,4,8,17,0
NOC,36,AUF 24 +  ,1.354757,0.6947109,8.988617,18.54342,2.256642,39.16185,4,8,17,0
NOC,38,AUF 24 +  ,1.56356,0.9790925,9.482936,16.33168,2.03816,39.60457,5,8,17,0
NOC,40,AUF 24 +  ,1.763038,1.324074,9.878349,14.45677,1.854267,41.7235,6,7,16,0
NOC,42,AUF 24 +  ,1.942219,1.717258,10.17186,12.85781,1.698311,42.61255,6,7,16,0
NOC,44,AUF 24 +  ,2.090512,2.135834,10.36454,11.48682,1.565104,42.35719,7,7,16,0
NOC,46,AUF 24 +  ,2.198048,2.547931,10.45705,10.30281,1.450153,42.04401,8,7,16,0
NOC,48,AUF 24 +  ,2.256828,2.916992,10.4502,9.272586,1.349802,42.75359,8,7,16,0
NOC,50,AUF 24 +  ,2.262335,3.208454,10.34811,8.372328,1.261518,44.54725,9,6,15,0
NOC,52,AUF 24 +  ,2.213528,3.394593,10.15509,7.582955,1.183317,44.47052,10,6,15,0
NOC,54,AUF 24 +  ,2.112961,3.458095,9.875205,6.888923,1.113626,44.55119,11,6,15,0
NOC,56,AUF 24 +  ,1.966041,3.392694,9.509418,6.275521,1.050871,44.80545,12,6,15,0
NOC,58,AUF 24 +  ,1.781893,3.205378,9.06191,5.732484,0.9940798,45.22425,13,6,15,0
NOC,60,AUF 24 +  ,1.572438,2.915309,8.540601,5.252964,0.9427915,46.7759,14,5,15,0
NOC,62,AUF 24 +  ,1.350323,2.549875,7.9533,4.830304,0.8965331,47.41967,15,5,15,0
NOC,64,AUF 24 +  ,1.127803,2.141616,7.308825,4.458266,0.8548445,48.10864,16,5,15,0
NOC,66,AUF 24 +  ,0.9156764,1.72437,6.618079,4.131147,0.817293,48.79343,17,5,15,0
NOC,68,AUF 24 +  ,0.7225197,1.329116,5.895661,3.844354,0.7835899,49.42476,18,5,15,0
NOC,70,AUF 24 +  ,0.5537024,0.9791179,5.156244,3.591897,0.7530826,49.96596,19,5,15,0
NOC,72,AUF 24 +  ,0.4117928,0.688368,4.416979,3.367761,0.7249998,50.3901,20,5,15,0
NOC,74,AUF 24 +  ,0.2970433,0.4614851,3.698592,3.167333,0.6987619,49.67678,22,5,15,0
NOC,76,AUF 24 +  ,0.2077516,0.2949167,3.022511,2.987026,0.6739329,49.81386,23,5,15,0
NOC,78,AUF 24 +  ,0.1409355,0.179767,2.409245,2.825727,0.6505816,49.79374,24,5,15,0
NOC,80,AUF 24 +  ,0.09279032,0.1046115,1.87321,2.682836,0.6288761,49.61768,25,5,15,0
NOC,82,AUF 24 +  ,0.05929476,0.0581392,1.420457,2.556381,0.6086397,50.29709,25,5,15,0
NOC,84,AUF 24 +  ,0.03677762,0.03086842,1.050719,2.444671,0.5897207,50.84724,25,5,15,0
NOC,86,AUF 24 +  ,0.02214214,0.01566081,0.7584731,2.346257,0.5719889,51.28548,25,5,15,0
NOC,88,AUF 24 +  ,0.01294047,0.007593603,0.5346158,2.259989,0.5553556,51.62951,25,5,15,0
NOC,90,AUF 24 +  ,0.007341806,0.003519452,0.3681893,2.184931,0.539755,51.89626,25,5,15,0
NOC,92,AUF 24 +  ,0.007019368,0.003364885,0.3520191,2.088973,0.5160499,52.03257,25,5,15,0
NOC,94,AUF 24 +  ,0.006717217,0.003220042,0.3368664,1.999053,0.4938365,52.16031,25,5,15,0
NOC,96,AUF 24 +  ,0.006433744,0.003084153,0.3226503,1.914691,0.4729961,52.28014,25,5,15,0
NOC,98,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,100,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,102,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,104,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,106,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,108,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,110,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,112,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,114,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,116,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,118,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,120,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,122,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,124,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,126,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,128,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,130,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,132,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,134,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,136,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,138,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,140,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,142,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,144,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,146,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,148,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,150,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,152,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,154,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,156,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,158,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
NOC,160,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,10,Tous FD 10-22 ,0,0,0,0,0,60,1,39,0,0
ORA,12,Tous FD 10-22 ,0,0,0,0,0,78,1,21,0,0
ORA,14,Tous FD 10-22 ,0,0,0,0,0,80,1,15,4,0
ORA,16,Tous FD 10-22 ,0,0,0,0,0,80,1,12,7,0
ORA,18,Tous FD 10-22 ,0,0,0,0,0,80,1,10,9,0
ORA,20,Tous FD 10-22 ,0,0,0,0,0,80,1,9,10,0
ORA,22,Tous FD 10-22 ,0,0,0,0,0,80,1,9,10,0
ORA,24,AUF 24 +  ,0.369673,0.04070443,4.936518,32.87616,5.176368,29.60057,1,9,17,0
ORA,26,AUF 24 +  ,0.4783325,0.07069683,5.600336,32.87616,4.341733,28.63274,2,9,17,0
ORA,28,AUF 24 +  ,0.6112765,0.1194852,6.308047,32.87616,3.711318,28.37371,2,9,17,0
ORA,30,AUF 24 +  ,0.7687896,0.1957905,7.031725,28.12662,3.222135,31.65494,3,9,17,0
ORA,32,AUF 24 +  ,0.949098,0.3101482,7.742014,24.31018,2.83404,34.85452,3,9,17,0
ORA,34,AUF 24 +  ,1.146985,0.4734081,8.403649,21.16979,2.518266,37.2879,4,8,17,0
ORA,36,AUF 24 +  ,1.354757,0.6947109,8.988617,18.54342,2.256642,39.16185,4,8,17,0
ORA,38,AUF 24 +  ,1.56356,0.9790925,9.482936,16.33168,2.03816,39.60457,5,8,17,0
ORA,40,AUF 24 +  ,1.763038,1.324074,9.878349,14.45677,1.854267,41.7235,6,7,16,0
ORA,42,AUF 24 +  ,1.942219,1.717258,10.17186,12.85781,1.698311,42.61255,6,7,16,0
ORA,44,AUF 24 +  ,2.090512,2.135834,10.36454,11.48682,1.565104,42.35719,7,7,16,0
ORA,46,AUF 24 +  ,2.198048,2.547931,10.45705,10.30281,1.450153,42.04401,8,7,16,0
ORA,48,AUF 24 +  ,2.256828,2.916992,10.4502,9.272586,1.349802,42.75359,8,7,16,0
ORA,50,AUF 24 +  ,2.262335,3.208454,10.34811,8.372328,1.261518,44.54725,9,6,15,0
ORA,52,AUF 24 +  ,2.213528,3.394593,10.15509,7.582955,1.183317,44.47052,10,6,15,0
ORA,54,AUF 24 +  ,2.112961,3.458095,9.875205,6.888923,1.113626,44.55119,11,6,15,0
ORA,56,AUF 24 +  ,1.966041,3.392694,9.509418,6.275521,1.050871,44.80545,12,6,15,0
ORA,58,AUF 24 +  ,1.781893,3.205378,9.06191,5.732484,0.9940798,45.22425,13,6,15,0
ORA,60,AUF 24 +  ,1.572438,2.915309,8.540601,5.252964,0.9427915,46.7759,14,5,15,0
ORA,62,AUF 24 +  ,1.350323,2.549875,7.9533,4.830304,0.8965331,47.41967,15,5,15,0
ORA,64,AUF 24 +  ,1.127803,2.141616,7.308825,4.458266,0.8548445,48.10864,16,5,15,0
ORA,66,AUF 24 +  ,0.9156764,1.72437,6.618079,4.131147,0.817293,48.79343,17,5,15,0
ORA,68,AUF 24 +  ,0.7225197,1.329116,5.895661,3.844354,0.7835899,49.42476,18,5,15,0
ORA,70,AUF 24 +  ,0.5537024,0.9791179,5.156244,3.591897,0.7530826,49.96596,19,5,15,0
ORA,72,AUF 24 +  ,0.4117928,0.688368,4.416979,3.367761,0.7249998,50.3901,20,5,15,0
ORA,74,AUF 24 +  ,0.2970433,0.4614851,3.698592,3.167333,0.6987619,49.67678,22,5,15,0
ORA,76,AUF 24 +  ,0.2077516,0.2949167,3.022511,2.987026,0.6739329,49.81386,23,5,15,0
ORA,78,AUF 24 +  ,0.1409355,0.179767,2.409245,2.825727,0.6505816,49.79374,24,5,15,0
ORA,80,AUF 24 +  ,0.09279032,0.1046115,1.87321,2.682836,0.6288761,49.61768,25,5,15,0
ORA,82,AUF 24 +  ,0.05929476,0.0581392,1.420457,2.556381,0.6086397,50.29709,25,5,15,0
ORA,84,AUF 24 +  ,0.03677762,0.03086842,1.050719,2.444671,0.5897207,50.84724,25,5,15,0
ORA,86,AUF 24 +  ,0.02214214,0.01566081,0.7584731,2.346257,0.5719889,51.28548,25,5,15,0
ORA,88,AUF 24 +  ,0.01294047,0.007593603,0.5346158,2.259989,0.5553556,51.62951,25,5,15,0
ORA,90,AUF 24 +  ,0.007341806,0.003519452,0.3681893,2.184931,0.539755,51.89626,25,5,15,0
ORA,92,AUF 24 +  ,0.007019368,0.003364885,0.3520191,2.088973,0.5160499,52.03257,25,5,15,0
ORA,94,AUF 24 +  ,0.006717217,0.003220042,0.3368664,1.999053,0.4938365,52.16031,25,5,15,0
ORA,96,AUF 24 +  ,0.006433744,0.003084153,0.3226503,1.914691,0.4729961,52.28014,25,5,15,0
ORA,98,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,100,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,102,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,104,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,106,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,108,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,110,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,112,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,114,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,116,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,118,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,120,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,122,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,124,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,126,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,128,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,130,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,132,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,134,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,136,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,138,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,140,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,142,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,144,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,146,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,148,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,150,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,152,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,154,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,156,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,158,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORA,160,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,10,Tous FD 10-22 ,0,0,0,0,0,60,1,39,0,0
ORR,12,Tous FD 10-22 ,0,0,0,0,0,78,1,21,0,0
ORR,14,Tous FD 10-22 ,0,0,0,0,0,80,1,15,4,0
ORR,16,Tous FD 10-22 ,0,0,0,0,0,80,1,12,7,0
ORR,18,Tous FD 10-22 ,0,0,0,0,0,80,1,10,9,0
ORR,20,Tous FD 10-22 ,0,0,0,0,0,80,1,9,10,0
ORR,22,Tous FD 10-22 ,0,0,0,0,0,80,1,9,10,0
ORR,24,AUF 24 +  ,0.369673,0.04070443,4.936518,32.87616,5.176368,29.60057,1,9,17,0
ORR,26,AUF 24 +  ,0.4783325,0.07069683,5.600336,32.87616,4.341733,28.63274,2,9,17,0
ORR,28,AUF 24 +  ,0.6112765,0.1194852,6.308047,32.87616,3.711318,28.37371,2,9,17,0
ORR,30,AUF 24 +  ,0.7687896,0.1957905,7.031725,28.12662,3.222135,31.65494,3,9,17,0
ORR,32,AUF 24 +  ,0.949098,0.3101482,7.742014,24.31018,2.83404,34.85452,3,9,17,0
ORR,34,AUF 24 +  ,1.146985,0.4734081,8.403649,21.16979,2.518266,37.2879,4,8,17,0
ORR,36,AUF 24 +  ,1.354757,0.6947109,8.988617,18.54342,2.256642,39.16185,4,8,17,0
ORR,38,AUF 24 +  ,1.56356,0.9790925,9.482936,16.33168,2.03816,39.60457,5,8,17,0
ORR,40,AUF 24 +  ,1.763038,1.324074,9.878349,14.45677,1.854267,41.7235,6,7,16,0
ORR,42,AUF 24 +  ,1.942219,1.717258,10.17186,12.85781,1.698311,42.61255,6,7,16,0
ORR,44,AUF 24 +  ,2.090512,2.135834,10.36454,11.48682,1.565104,42.35719,7,7,16,0
ORR,46,AUF 24 +  ,2.198048,2.547931,10.45705,10.30281,1.450153,42.04401,8,7,16,0
ORR,48,AUF 24 +  ,2.256828,2.916992,10.4502,9.272586,1.349802,42.75359,8,7,16,0
ORR,50,AUF 24 +  ,2.262335,3.208454,10.34811,8.372328,1.261518,44.54725,9,6,15,0
ORR,52,AUF 24 +  ,2.213528,3.394593,10.15509,7.582955,1.183317,44.47052,10,6,15,0
ORR,54,AUF 24 +  ,2.112961,3.458095,9.875205,6.888923,1.113626,44.55119,11,6,15,0
ORR,56,AUF 24 +  ,1.966041,3.392694,9.509418,6.275521,1.050871,44.80545,12,6,15,0
ORR,58,AUF 24 +  ,1.781893,3.205378,9.06191,5.732484,0.9940798,45.22425,13,6,15,0
ORR,60,AUF 24 +  ,1.572438,2.915309,8.540601,5.252964,0.9427915,46.7759,14,5,15,0
ORR,62,AUF 24 +  ,1.350323,2.549875,7.9533,4.830304,0.8965331,47.41967,15,5,15,0
ORR,64,AUF 24 +  ,1.127803,2.141616,7.308825,4.458266,0.8548445,48.10864,16,5,15,0
ORR,66,AUF 24 +  ,0.9156764,1.72437,6.618079,4.131147,0.817293,48.79343,17,5,15,0
ORR,68,AUF 24 +  ,0.7225197,1.329116,5.895661,3.844354,0.7835899,49.42476,18,5,15,0
ORR,70,AUF 24 +  ,0.5537024,0.9791179,5.156244,3.591897,0.7530826,49.96596,19,5,15,0
ORR,72,AUF 24 +  ,0.4117928,0.688368,4.416979,3.367761,0.7249998,50.3901,20,5,15,0
ORR,74,AUF 24 +  ,0.2970433,0.4614851,3.698592,3.167333,0.6987619,49.67678,22,5,15,0
ORR,76,AUF 24 +  ,0.2077516,0.2949167,3.022511,2.987026,0.6739329,49.81386,23,5,15,0
ORR,78,AUF 24 +  ,0.1409355,0.179767,2.409245,2.825727,0.6505816,49.79374,24,5,15,0
ORR,80,AUF 24 +  ,0.09279032,0.1046115,1.87321,2.682836,0.6288761,49.61768,25,5,15,0
ORR,82,AUF 24 +  ,0.05929476,0.0581392,1.420457,2.556381,0.6086397,50.29709,25,5,15,0
ORR,84,AUF 24 +  ,0.03677762,0.03086842,1.050719,2.444671,0.5897207,50.84724,25,5,15,0
ORR,86,AUF 24 +  ,0.02214214,0.01566081,0.7584731,2.346257,0.5719889,51.28548,25,5,15,0
ORR,88,AUF 24 +  ,0.01294047,0.007593603,0.5346158,2.259989,0.5553556,51.62951,25,5,15,0
ORR,90,AUF 24 +  ,0.007341806,0.003519452,0.3681893,2.184931,0.539755,51.89626,25,5,15,0
ORR,92,AUF 24 +  ,0.007019368,0.003364885,0.3520191,2.088973,0.5160499,52.03257,25,5,15,0
ORR,94,AUF 24 +  ,0.006717217,0.003220042,0.3368664,1.999053,0.4938365,52.16031,25,5,15,0
ORR,96,AUF 24 +  ,0.006433744,0.003084153,0.3226503,1.914691,0.4729961,52.28014,25,5,15,0
ORR,98,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,100,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,102,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,104,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,106,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,108,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,110,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,112,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,114,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,116,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,118,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,120,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,122,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,124,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,126,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,128,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,130,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,132,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,134,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,136,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
ORR,138,AUF 24 +  ,0.006167488,0.002956518,0.3092976,1.835452,0.4534214,52.3927,25,5,15,0
